Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-01 11:26:19.142
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.206,102830,374771.63,374861.47,375000.27,375000.0,375001.15,374999.62,375000.0,375000.0,,,,,
0.207,102831,374773.51,374863.14,374999.85,375000.0,375000.54,374999.19,375000.0,375000.0,,,,,
0.208,102832,374772.48,374862.07,374999.53,375000.0,375000.0,374999.29,375000.0,375000.0,,,,,
0.209,102833,374768.82,374858.56,374999.5,375000.0,374999.67,374999.76,375000.0,375000.0,,,,,
0.210,102834,374763.12,374853.17,374999.76,375000.0,374999.12,375000.3,375000.0,375000.0,,,,,
0.211,102835,374756.2,374846.68,375000.16,375000.0,374997.62,375000.59,375000.0,375000.0,,,,,
0.212,102836,374748.93,374839.91,375000.45,375000.0,374994.64,375000.52,375000.0,375000.0,,,,,
0.213,102837,374742.15,374833.6,375000.47,375000.0,374990.25,375000.16,375000.0,375000.0,,,,,
0.214,102838,374736.48,374828.36,375000.2,375000.0,374985.19,374999.75,375000.0,375000.0,,,,,
0.215,102839,374732.37,374824.6,374999.81,375000.0,374980.71,374999.52,375000.0,375000.0,,,,,
0.216,102840,374730.07,374822.57,374999.55,375000.0,374978.09,374999.59,375000.0,375000.0,,,,,
0.217,102841,374729.74,374822.43,374999.57,375000.0,374978.14,374999.89,375000.0,375000.0,,,,,
0.218,102842,374731.48,374824.28,374999.86,375000.0,374980.88,375000.23,375000.0,375000.0,,,,,
0.219,102843,374735.39,374828.19,375000.22,375000.0,374985.55,375000.42,375000.0,375000.0,,,,,
0.220,102844,374741.47,374834.12,375000.45,375000.0,374990.88,375000.34,375000.0,375000.0,,,,,
0.221,102845,374749.51,374841.84,375000.38,375000.0,374995.61,375000.07,375000.0,375000.0,,,,,
0.222,102846,374758.95,374850.82,375000.09,375000.0,374998.86,374999.77,375000.0,375000.0,,,,,
0.223,102847,374768.86,374860.19,374999.74,375000.0,375000.38,374999.62,375000.0,375000.0,,,,,
0.224,102848,374778.02,374868.83,374999.56,375000.0,375000.53,374999.71,375000.0,375000.0,,,,,
0.225,102849,374785.18,374875.55,374999.66,375000.0,374999.98,374999.96,375000.0,375000.0,,,,,
0.226,102850,374789.31,374879.4,374999.97,375000.0,374999.45,375000.23,375000.0,375000.0,,,,,
0.227,102851,374789.96,374879.9,375000.29,375000.0,374999.39,375000.35,375000.0,375000.0,,,,,
0.228,102852,374787.26,374877.18,375000.42,375000.0,374999.86,375000.25,375000.0,375000.0,,,,,
0.229,102853,374781.96,374871.94,375000.29,375000.0,375000.59,375000.01,375000.0,375000.0,,,,,
0.230,102854,374775.09,374865.21,374999.97,375000.0,375001.07,374999.77,375000.0,375000.0,,,,,
0.231,102855,374767.69,374858.06,374999.68,375000.0,375000.85,374999.68,375000.0,375000.0,,,,,
0.232,102856,374760.61,374851.34,374999.6,375000.0,374999.66,374999.79,375000.0,375000.0,,,,,
0.233,102857,374754.32,374845.53,374999.77,375000.0,374997.59,375000.02,375000.0,375000.0,,,,,
0.234,102858,374749.1,374840.85,375000.08,375000.0,374995.08,375000.24,375000.0,375000.0,,,,,
0.235,102859,374745.09,374837.37,375000.34,375000.0,374992.8,375000.3,375000.0,375000.0,,,,,
0.236,102860,374742.53,374835.21,375000.38,375000.0,374991.43,375000.18,375000.0,375000.0,,,,,
